"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.59189953621402,0.608,0.178,0,"21","Tle4"
0,5.88775140152396,0.433,0.006,0,"21","Sct"
0,9.44087796467755,0.425,0.001,0,"21","Gnat3"
0,3.6270330859164,0.477,0.054,0,"21","Gcnt1"
0,9.40049703970969,0.417,0.001,0,"21","Hmx2"
0,2.48037885785288,0.593,0.177,0,"21","Slc4a7"
0,4.09006976281324,0.455,0.04,0,"21","Adgrg2"
0,6.0891316342819,0.424,0.012,0,"21","Rassf6"
0,2.0896865158094,0.829,0.417,0,"21","Sec11c"
0,4.83155412560457,0.432,0.021,0,"21","Ackr4"
0,3.30077064595284,0.481,0.07,0,"21","Gas7"
0,2.66125437124809,0.512,0.107,0,"21","Cdh1"
0,2.08314290205717,0.475,0.076,0,"21","Cldn10"
0,4.69714837771759,0.41,0.022,0,"21","Nkd1"
0,2.77495433760052,0.485,0.099,0,"21","Pla2g7"
0,8.41752087491188,0.387,0.002,0,"21","Drd4"
0,4.07154964316901,0.426,0.041,0,"21","Etv1"
0,2.70168650050064,0.47,0.087,0,"21","Elf3"
0,2.3106463874772,0.983,0.601,0,"21","Ier2"
0,2.0883773120214,0.996,0.616,0,"21","Btg2"
0,9.73700846546685,0.38,0.001,0,"21","Chat"
0,1.80306075474218,0.895,0.518,0,"21","Spint2"
0,3.44231826963735,0.404,0.035,0,"21","Myb"
0,4.24873489786722,0.405,0.039,0,"21","Hap1"
0,8.84134311967093,0.361,0.001,0,"21","Pcdh20"
0,2.89357725299239,0.444,0.088,0,"21","Rab27b"
0,2.82335861198211,0.995,0.643,0,"21","Epcam"
0,3.92909567288067,0.383,0.034,0,"21","Itprid1"
0,5.64298768892443,0.359,0.013,0,"21","Pou2f3"
0,6.3998640644088,0.347,0.006,0,"21","Il17rb"
0,4.12406882965231,0.369,0.031,0,"21","Pstpip2"
0,3.14575394873066,0.387,0.051,0,"21","Kit"
0,2.6186449348803,0.41,0.078,0,"21","Tspan8"
0,3.24718322852246,0.374,0.049,0,"21","Mcub"
0,3.720776356701,0.365,0.04,0,"21","Stard5"
0,2.93155106625596,0.41,0.09,0,"21","St6galnac2"
0,6.73389161162984,0.318,0.009,0,"21","Gm7967"
0,4.69695588867491,0.315,0.019,0,"21","Tceal3"
0,3.2353914855424,0.322,0.036,0,"21","Rbm24"
0,4.23971816704679,0.308,0.024,0,"21","Bcl2l14"
0,3.05369937405545,0.335,0.052,0,"21","B4galt6"
0,1.94948581107691,0.993,0.715,0,"21","Fos"
0,4.68091993039054,0.294,0.016,0,"21","Matk"
0,3.48716721185433,0.318,0.041,0,"21","Fmn1"
0,2.79928647491491,0.329,0.052,0,"21","Fam49a"
0,6.54142007558498,0.274,0.005,0,"21","Art5"
0,3.75363150164438,0.306,0.038,0,"21","Ahnak2"
0,3.25616675305564,0.301,0.037,0,"21","Slfn9"
0,5.72973700275872,0.261,0.007,0,"21","Sez6l2"
0,5.39443222987176,0.261,0.01,0,"21","Kcnq3"
0,3.71239415761896,0.275,0.027,0,"21","Plcb2"
0,5.6858147469943,0.253,0.006,0,"21","Smoc1"
0,5.51991379292414,0.252,0.007,0,"21","Sptb"
0,3.4559148186356,0.276,0.032,0,"21","Chn2"
0,4.80960836293388,0.258,0.014,0,"21","Ephb6"
0,3.73391684852539,0.251,0.024,0,"21","Dgki"
0,1.74145735540689,0.944,0.722,0,"21","Pnrc1"
0,1.91931065481991,0.999,0.925,0,"21","Jund"
0,1.31600039202631,1,0.956,0,"21","Actg1"
0,1.69311839622118,1,0.998,0,"21","H3f3b"
2.11942304490395e-318,2.64253181728756,0.416,0.092,5.32589816953913e-314,"21","Atp8a1"
1.12164245450028e-312,2.85958934243763,0.272,0.041,2.81857532391376e-308,"21","Arhgap4"
1.87734501519147e-312,2.63845029460249,0.483,0.128,4.71758028867463e-308,"21","Hivep3"
3.20190687443593e-312,2.4157779083356,0.258,0.036,8.04607178477004e-308,"21","Calml4"
1.71255631555502e-308,1.3603753584018,0.768,0.315,4.30348276535822e-304,"21","Selenom"
1.33038381819695e-307,1.93533073018323,0.681,0.244,3.34312149674712e-303,"21","Cnn3"
7.91905548939513e-306,0.776178631300103,1,0.989,1.9899794539301e-301,"21","Ptma"
1.88755575112861e-301,2.70408739869945,0.374,0.077,4.74323884701109e-297,"21","Nav2"
1.82363646404522e-298,2.43442830460726,0.409,0.09,4.58261607049923e-294,"21","Man1a"
1.11585540097788e-287,1.77755349781036,0.777,0.35,2.80403303711733e-283,"21","Pebp1"
6.87426731781782e-287,2.64014291281124,0.362,0.076,1.72743463429444e-282,"21","Fam126a"
4.05957619564477e-284,2.00755137342884,0.607,0.207,1.02013090220357e-279,"21","Scd2"
5.14928345824625e-283,1.93555386134327,0.805,0.466,1.2939634402227e-278,"21","Kmt2a"
5.35957649566598e-276,1.8825398718416,0.782,0.348,1.3468079775959e-271,"21","Nr4a1"
2.36565401877134e-274,2.89371589062539,0.267,0.044,5.9446519837705e-270,"21","Slc44a3"
4.17325211814452e-274,2.26754125247588,0.614,0.236,1.04869652476854e-269,"21","Rab25"
1.03075558555999e-273,3.07716481411517,0.276,0.048,2.5901857109537e-269,"21","Tmem30b"
3.76197988604629e-273,2.70717655205568,0.388,0.092,9.45347925564572e-269,"21","Gpr137b"
1.34175928025984e-270,2.01834370962595,0.729,0.354,3.37170689536496e-266,"21","Stk38"
5.48913545573088e-269,1.52428335943765,0.641,0.205,1.37936484867061e-264,"21","Basp1"
5.58217442932434e-269,2.25328930781556,0.42,0.101,1.40274461234491e-264,"21","Abca1"
1.36311148305132e-265,2.1876682031623,0.668,0.301,3.42536284575965e-261,"21","Ssbp1"
2.45675815578025e-262,3.04128310039229,0.308,0.062,6.17358756966019e-258,"21","Pnpla6"
5.16981122180846e-262,2.55440038622024,0.362,0.08,1.29912186192825e-257,"21","Zc3h12a"
5.48721304080299e-259,2.6908669133729,0.347,0.077,1.37888176502338e-254,"21","Ero1lb"
2.35178454299471e-258,2.69270616991468,0.36,0.082,5.9097993780914e-254,"21","Armcx3"
1.05625109581424e-256,1.29234369094461,0.669,0.231,2.65425337867159e-252,"21","S100a1"
7.19204260727826e-256,2.22883431620356,0.547,0.183,1.80728838678295e-251,"21","Sertad1"
1.50824350251772e-250,0.936902874749761,0.999,0.998,3.79006509747678e-246,"21","mt-Co1"
7.52515522924792e-247,0.882507656656199,1,0.992,1.89099625755771e-242,"21","Rps24"
4.97485540089736e-242,1.81998808546788,0.503,0.148,1.2501314136915e-237,"21","Klf5"
1.25471586800105e-241,1.76483503625464,0.572,0.19,3.15297550469984e-237,"21","Ptpn6"
4.00262524088574e-239,2.39996049650516,0.321,0.068,1.00581969678218e-234,"21","2310001H17Rik"
2.20522440974107e-238,1.28472625983565,0.982,0.89,5.54150841923833e-234,"21","Ubc"
4.60812185190391e-237,1.62308817133064,0.596,0.209,1.15797494016493e-232,"21","Marcksl1"
1.15485211141673e-234,2.0912679089916,0.404,0.105,2.90202787077911e-230,"21","Myo1b"
5.52769826609247e-233,2.36217500787708,0.359,0.086,1.38905529728638e-228,"21","Vegfa"
8.34646670188351e-231,2.09593131690858,0.36,0.085,2.09738361751631e-226,"21","Hpgds"
1.16046729781926e-230,2.75237035905322,0.479,0.158,2.91613827269001e-226,"21","Idi1"
3.69415841022952e-227,2.5741084860714,0.317,0.071,9.28305066906576e-223,"21","B4galt4"
5.33908259415124e-224,2.47121860446356,0.366,0.095,1.34165806508426e-219,"21","Ildr1"
1.12670659985542e-223,2.24474314779912,0.482,0.158,2.83130101477669e-219,"21","Hexim1"
1.71281103256608e-223,1.83717900444489,0.672,0.321,4.30412284373529e-219,"21","Afdn"
1.77431894378814e-223,2.2803961509539,0.347,0.082,4.45868607384522e-219,"21","Plcg2"
1.87065156127475e-221,0.768544425918637,1,0.995,4.70076030832733e-217,"21","Eif1"
3.59319875931391e-218,2.49523544114514,0.329,0.078,9.02934916227992e-214,"21","Pax6"
9.78251614954866e-217,2.85029756145881,0.274,0.057,2.45824848322008e-212,"21","Ypel2"
2.58209666011888e-216,2.22628838864918,0.354,0.089,6.48855069721273e-212,"21","Tent5c"
4.35460538654604e-216,2.56977909524084,0.437,0.131,1.09426878758515e-211,"21","Nr4a2"
5.51086692120037e-215,2.79930480720018,0.536,0.209,1.38482574862844e-210,"21","Hmgcs1"
3.16149377129595e-214,1.8935175361932,0.683,0.362,7.9445176978896e-210,"21","Dpy30"
7.3529713914199e-211,1.94890962784641,0.555,0.212,1.84772818094991e-206,"21","Skap2"
3.89245089339912e-209,2.60302294163737,0.319,0.077,9.78133985002266e-205,"21","Prr15"
1.65832739635084e-207,0.695854897336023,1,0.999,4.16721091429003e-203,"21","Malat1"
5.18494181581697e-206,1.12358585107436,0.781,0.365,1.30292402889665e-201,"21","Aldh2"
2.14037945498863e-205,2.08552895764374,0.545,0.219,5.37855953244092e-201,"21","Fryl"
9.45466920370712e-203,2.06102686803336,0.424,0.127,2.37586382419956e-198,"21","Gusb"
1.84866425236278e-202,1.92998563585827,0.498,0.176,4.64550839976242e-198,"21","Card19"
1.12942770736223e-198,1.26189848089059,0.912,0.761,2.83813888583056e-194,"21","Rsrp1"
2.60765218105883e-196,2.20490519723657,0.424,0.135,6.55276916578272e-192,"21","Crot"
6.21986290821968e-196,1.64771182204302,0.428,0.128,1.56298935020652e-191,"21","Cd44"
2.39746225409889e-195,2.19567244985467,0.486,0.182,6.0245828983251e-191,"21","Daam1"
3.12983947576472e-195,1.74349433486623,0.674,0.356,7.86497361864918e-191,"21","Bex3"
7.40801780811746e-193,2.40858393390291,0.286,0.065,1.86156079500184e-188,"21","Eya4"
5.04601832831346e-192,1.05463569268926,0.478,0.153,1.26801394572189e-187,"21","Igfbp5"
4.48860457149131e-190,1.66832766133578,0.716,0.417,1.12794144277005e-185,"21","Tceal9"
8.80188651076607e-187,1.95220167057388,0.483,0.172,2.21182606129041e-182,"21","Tuba1c"
2.31200828820503e-183,2.48889647718227,0.282,0.067,5.80984562743042e-179,"21","Bik"
4.88115871890411e-181,1.98737732267867,0.509,0.199,1.22658637447341e-176,"21","Tiparp"
1.01102509226396e-180,2.41458983700936,0.303,0.077,2.54060495435011e-176,"21","Kirrel3"
1.04511984034344e-180,2.1591619854067,0.442,0.158,2.62628164679902e-176,"21","Acsl4"
4.92769922299713e-177,1.92489362641608,0.563,0.256,1.23828153774695e-172,"21","Sesn3"
1.39812446543204e-174,1.49177981564256,0.649,0.311,3.51334696918418e-170,"21","Cldn3"
2.32046806587366e-174,1.27590336666984,0.758,0.364,5.83110420273393e-170,"21","Igsf8"
2.20479324991994e-172,1.92938941411359,0.508,0.209,5.54042495772381e-168,"21","Cbx5"
5.12285321621906e-172,1.19701658643121,0.776,0.473,1.28732178470369e-167,"21","Tcf4"
3.15929215701375e-171,1.76874449100181,0.586,0.279,7.93898526135984e-167,"21","Bmyc"
3.81025692015445e-171,1.63607521761075,0.506,0.193,9.57479461465611e-167,"21","Camk2n1"
4.22133977724518e-169,2.35096215080444,0.349,0.106,1.06078047262394e-164,"21","Kctd13"
1.38405165027494e-167,2.30576794921412,0.403,0.141,3.47798339197591e-163,"21","Abhd2"
1.09115651964898e-166,2.05386515365087,0.391,0.129,2.74196721822591e-162,"21","Slc2a1"
1.69377346721015e-164,0.878477584540408,0.986,0.636,4.25628334575238e-160,"21","Junb"
5.06296598703225e-163,1.63616011459604,0.537,0.223,1.27227272288133e-158,"21","Cdkn1b"
1.8835998431654e-160,0.593088013785295,0.999,0.986,4.73329804589034e-156,"21","H3f3a"
1.15622783366598e-158,1.97211084877841,0.326,0.093,2.90548492321925e-154,"21","Kcnk1"
1.11325807438253e-155,1.0729401555834,0.855,0.561,2.79750621511586e-151,"21","Psip1"
7.83496162872999e-155,1.43878571690436,0.707,0.429,1.96884750768356e-150,"21","Ppp3ca"
1.75393563436876e-154,2.45896517905156,0.264,0.067,4.40746485560526e-150,"21","Pde4d"
1.94865129688107e-154,0.707561785824372,0.998,0.981,4.89676584393244e-150,"21","Ddx5"
8.50650147208539e-154,0.813539827478898,0.831,0.563,2.13759875492034e-149,"21","Cyb5a"
7.50445319626593e-153,1.09787857974853,0.936,0.804,1.88579404368967e-148,"21","Dstn"
1.40199135787397e-152,1.19132052526733,0.786,0.464,3.52306408320149e-148,"21","Strbp"
1.35566888866193e-150,2.0434723013818,0.443,0.181,3.40666035031857e-146,"21","Isoc1"
1.41537948937883e-150,2.23949784833165,0.32,0.097,3.55670711886007e-146,"21","Kdm4a"
2.1403426176156e-150,1.07002187981684,0.882,0.712,5.37846696380623e-146,"21","Neat1"
3.04324281564355e-150,0.90237517330543,0.85,0.475,7.64736487143069e-146,"21","Gnai2"
6.75475509459504e-150,1.32576689298852,0.675,0.361,1.69740240772079e-145,"21","Ostf1"
3.00606061039758e-149,2.16783995700934,0.477,0.209,7.55392970786808e-145,"21","Hmgcr"
1.3565670393598e-146,1.67237947630955,0.375,0.123,3.40891731320724e-142,"21","Ckap4"
1.91368961246369e-146,1.46575249167609,0.442,0.158,4.80891062716e-142,"21","Dsp"
6.42202820307833e-146,2.02622003828036,0.44,0.179,1.61379146715155e-141,"21","Sort1"
1.71946654995822e-144,2.09720896755739,0.383,0.141,4.32084749339002e-140,"21","Trak1"
1.6202495669874e-142,2.36342775338925,0.275,0.074,4.07152513688264e-138,"21","Nr4a3"
3.54369981132628e-142,2.25299946912498,0.395,0.149,8.9049632558818e-138,"21","Msmo1"
8.66184733534265e-142,1.78454004065341,0.562,0.293,2.17663561689825e-137,"21","Arl4a"
2.80718983132852e-141,2.4327796106476,0.261,0.071,7.05418732714544e-137,"21","Tmem132a"
1.79290171095679e-140,1.4438936123604,0.715,0.482,4.50538270946333e-136,"21","Tra2a"
3.0584712776853e-140,0.809894045867886,0.967,0.902,7.6856324736954e-136,"21","Hsp90b1"
9.67682841917608e-140,1.33334886990936,0.755,0.548,2.43169021345476e-135,"21","Rtn4"
6.09064691638567e-138,0.828807878614052,0.955,0.885,1.53051866361856e-133,"21","Ncl"
2.13752791556297e-137,1.34895276287538,0.743,0.52,5.37139389901819e-133,"21","Srsf7"
3.18408809150276e-135,2.0285242713039,0.318,0.1,8.00129496513728e-131,"21","Eps8"
3.45309835752138e-135,0.601947975902063,0.999,0.912,8.67729086261548e-131,"21","Calm2"
2.24821744002545e-133,2.0030777181475,0.383,0.145,5.64954560503996e-129,"21","Tanc2"
3.09864564268363e-132,1.60500996809399,0.44,0.176,7.7865866354997e-128,"21","Lmo2"
2.14389858395696e-131,2.06528393894309,0.294,0.089,5.38740275162543e-127,"21","Cpq"
2.92241628342001e-130,2.00286887461446,0.376,0.142,7.34373987860615e-126,"21","1700025G04Rik"
3.31178439093341e-129,1.81303670164501,0.432,0.181,8.32218299597657e-125,"21","Psmg4"
1.44040023861197e-124,1.74806323837294,0.526,0.278,3.61958175960802e-120,"21","Hpf1"
7.77182298313086e-124,1.16368802522887,0.733,0.453,1.95298139743095e-119,"21","Ivns1abp"
9.50364431375173e-123,1.95322484611383,0.348,0.127,2.38817077960267e-118,"21","Hacd3"
2.17528610631456e-122,1.83582380056641,0.332,0.115,5.46627645655785e-118,"21","Hes6"
1.25379205522123e-121,1.22058863397432,0.577,0.275,3.15065405556543e-117,"21","Runx1"
2.31599836178531e-121,0.466721609529992,1,0.994,5.8198722833303e-117,"21","Actb"
1.9199662258001e-119,1.11084478511222,0.709,0.426,4.82468312881306e-115,"21","Gnb2"
2.48516447591851e-118,2.23414394572208,0.293,0.099,6.24496981153562e-114,"21","Lca5"
9.33491484014923e-118,0.511544656793919,0.999,0.988,2.3457707501811e-113,"21","Rps3a1"
8.89549054856777e-117,2.08264150561108,0.274,0.085,2.23534781994959e-112,"21","Hip1r"
1.3398760560551e-116,1.28719179105229,0.663,0.407,3.36697454126086e-112,"21","Ccnl1"
1.50655228990904e-116,1.72774233470237,0.482,0.238,3.78581524931242e-112,"21","Lcorl"
3.51122185649878e-115,2.09955393962136,0.286,0.095,8.82334940319578e-111,"21","L1cam"
1.29062159547202e-112,1.70845709348327,0.48,0.246,3.24320300726164e-108,"21","Pink1"
3.08493611851911e-112,1.08171826209009,0.772,0.621,7.75213597222667e-108,"21","Fus"
3.1238136225939e-112,1.40044593850428,0.587,0.333,7.8498312522162e-108,"21","Hspa4l"
1.25079189778288e-111,1.53359861637983,0.416,0.174,3.1431149599386e-107,"21","Ptprf"
2.43164971747536e-109,2.01023880606111,0.318,0.118,6.11049257504383e-105,"21","Lsr"
2.4810809762308e-109,1.95838655173547,0.366,0.152,6.23470838517037e-105,"21","Tmem65"
5.75124343182872e-109,0.537626195133131,0.999,0.995,1.44522996198424e-104,"21","mt-Co3"
1.32203063297784e-108,1.82835502589916,0.393,0.171,3.32213077761002e-104,"21","Stox2"
1.43785031262407e-108,1.49709161326044,0.416,0.176,3.61317405059301e-104,"21","Alcam"
1.38389910448743e-107,0.582949430421947,0.994,0.946,3.47760005966647e-103,"21","Rpl14"
2.20364829020971e-106,1.34280994589819,0.347,0.125,5.53754778846798e-102,"21","Sox2"
3.11067525171516e-106,1.83247989497214,0.381,0.163,7.81681584003503e-102,"21","Tanc1"
7.0095767850339e-105,0.752375661296991,0.928,0.844,1.76143655031117e-100,"21","Dynll1"
1.42658403651272e-103,1.06953866846951,0.758,0.627,3.58486302535281e-99,"21","Scp2"
1.76275978580741e-103,1.90181717317987,0.322,0.12,4.42963906575543e-99,"21","Insig1"
3.78584881357825e-103,1.68728802967701,0.423,0.201,9.51345948364079e-99,"21","Smim22"
4.09114258112579e-103,0.721583680285461,0.881,0.647,1.0280632192111e-98,"21","Gng5"
1.75293340225043e-102,1.32556985720735,0.437,0.195,4.4049463465151e-98,"21","Sox4"
2.44677764778878e-102,1.70081566784712,0.332,0.126,6.14850755112843e-98,"21","Gng12"
3.68941719772026e-102,1.87737699934788,0.331,0.129,9.27113647615123e-98,"21","Zfp950"
7.85177180975265e-102,2.01118780908974,0.291,0.102,1.97307173807274e-97,"21","Ldlr"
2.82041252858907e-101,1.22587192769872,0.587,0.334,7.08741464309147e-97,"21","Cdkn1a"
7.5841057145487e-101,1.37041478254477,0.642,0.446,1.90580992500894e-96,"21","Atf4"
2.04555505149949e-100,0.728787352208433,0.94,0.854,5.14027528891307e-96,"21","Xist"
4.5889149956485e-100,0.682160251458511,0.945,0.904,1.15314844925651e-95,"21","Rbm39"
1.0578499204108e-98,1.51671110936645,0.524,0.299,2.65827106500031e-94,"21","Fdps"
6.25160542918874e-98,1.85564438638155,0.356,0.153,1.57096592830084e-93,"21","Sos1"
2.12598374729966e-97,1.20868724876017,0.496,0.235,5.34238455858932e-93,"21","Clec2d"
1.81509550177483e-96,1.47261601427704,0.54,0.324,4.56115348640997e-92,"21","Chd6"
2.77181736139775e-96,0.413824506935509,1,0.993,6.9652998474564e-92,"21","Rpl23"
1.10406514964125e-95,1.88533333867625,0.445,0.226,2.7744053145335e-91,"21","Hist1h1c"
2.32809785189598e-95,1.81957106197758,0.382,0.174,5.85027709202942e-91,"21","Cyp51"
4.04279132352013e-95,0.440175194625492,1,0.996,1.01591303168737e-90,"21","Rpl41"
1.87001173933102e-94,1.57731184199772,0.482,0.266,4.69915249976492e-90,"21","Tob1"
2.04175799494806e-94,0.689801813139844,0.974,0.908,5.13073366550497e-90,"21","mt-Nd5"
2.11580797947914e-94,1.12503637721528,0.685,0.505,5.31681387163313e-90,"21","Eif5b"
4.73843324394152e-94,0.85120728729893,0.835,0.725,1.19072088987007e-89,"21","Grcc10"
4.96811338192481e-94,1.38370943319171,0.308,0.11,1.24843721174389e-89,"21","Inpp5d"
5.79223032408307e-93,0.790189715168471,0.849,0.606,1.45552955813883e-88,"21","Msi2"
7.12701723706727e-93,1.84815462500967,0.279,0.101,1.79094816150263e-88,"21","Zfp503"
8.07704231199125e-93,1.51200885651137,0.475,0.26,2.02967996258028e-88,"21","Fndc3a"
1.99910944923903e-92,0.809599451461077,0.937,0.794,5.02356213499276e-88,"21","Jun"
5.0668753567321e-92,0.639509622461755,0.984,0.958,1.27325510839321e-87,"21","Hnrnpa2b1"
1.98294081205016e-91,1.66994150440583,0.379,0.176,4.98293196660085e-87,"21","Micu2"
2.39838716036248e-91,1.39498400123407,0.57,0.371,6.02690709527489e-87,"21","Os9"
5.2277967100757e-91,1.6759394906301,0.333,0.137,1.31369303527492e-86,"21","Ptprj"
3.37400117783796e-90,1.40464040161731,0.472,0.24,8.47852755978902e-86,"21","Dnajb1"
4.30177352548723e-89,1.60288803399316,0.382,0.177,1.08099266921969e-84,"21","Srebf2"
4.62022501761804e-89,1.41568090706286,0.555,0.352,1.16101634467724e-84,"21","Mat2a"
8.87918933681467e-88,0.647996776475922,0.451,0.202,2.23125148844816e-83,"21","Phlda1"
4.08185373467797e-87,0.44011971890789,1,0.988,1.02572902498723e-82,"21","Eef1a1"
1.13255693543081e-86,1.82872805769711,0.276,0.104,2.84600232304408e-82,"21","Prkar2b"
9.90776103085368e-86,0.587348735725595,0.793,0.467,2.48972126944322e-81,"21","Zfp36"
1.19326915340831e-85,1.48760750410539,0.455,0.251,2.99856605559975e-81,"21","Lrpap1"
2.90118507245966e-85,0.367616061253159,1,0.992,7.29038796858388e-81,"21","Rpl13"
3.94415911872243e-85,1.11306482861718,0.644,0.442,9.9112774494376e-81,"21","Zmiz1"
5.95931700279304e-84,1.50057440515353,0.44,0.236,1.49751676963186e-79,"21","Bub3"
6.43391848533326e-84,0.825031873060733,0.82,0.708,1.61677937617939e-79,"21","Cd47"
2.14231809043328e-83,1.33559694812631,0.514,0.314,5.3834311294498e-79,"21","Morf4l2"
7.21606721453768e-82,0.940986858118899,0.729,0.615,1.81332553034117e-77,"21","Srp14"
1.44292304515435e-81,0.493186555815183,0.999,0.985,3.62592132016838e-77,"21","mt-Nd4"
6.87446162620248e-81,0.804561664711863,0.764,0.588,1.72748346204842e-76,"21","Ptms"
1.74490080863657e-80,0.79778116169917,0.616,0.389,4.38476124202282e-76,"21","Zbtb20"
6.87117877507357e-80,0.390271542866413,1,0.978,1.72665851438824e-75,"21","Rpl17"
2.64680936017908e-79,1.15380780115996,0.476,0.253,6.65116724119401e-75,"21","Lrrfip1"
2.44605581023944e-77,1.40858835701943,0.353,0.157,6.14669364555069e-73,"21","Tsc22d3"
5.85429591329782e-76,1.34994024094136,0.457,0.257,1.47112602005261e-71,"21","Gpcpd1"
6.98209465298703e-76,1.30343447856111,0.343,0.15,1.75453056534911e-71,"21","Csrnp1"
7.18755664892228e-76,0.43181608505837,0.995,0.96,1.80616111030768e-71,"21","Rpl3"
2.05342778277347e-75,0.715390811520962,0.875,0.798,5.16005867533145e-71,"21","Srsf3"
3.66108558029701e-75,0.45284476658833,0.999,0.997,9.19994195472835e-71,"21","mt-Co2"
3.02900886289345e-74,1.67621227705822,0.318,0.144,7.61159637156494e-70,"21","Prkcz"
4.44708734711226e-74,1.00054193125771,0.653,0.501,1.11750857945584e-69,"21","Scaf11"
4.62716164408226e-74,1.60402912620905,0.338,0.158,1.16275944954143e-69,"21","Pgap2"
1.1148168525946e-73,1.5080598434862,0.326,0.146,2.80142326888497e-69,"21","Entpd5"
6.68847821091188e-73,1.39785848687451,0.455,0.263,1.68074768962005e-68,"21","Mast4"
1.71301679450103e-72,1.66029497927518,0.29,0.124,4.30463990290164e-68,"21","Hspa2"
1.7784089032124e-72,0.64779075093151,0.846,0.728,4.46896373288244e-68,"21","Pabpc1"
1.85524326713151e-72,1.21424547911009,0.403,0.205,4.66204080597477e-68,"21","Gclc"
2.89824529503404e-72,0.890437384059507,0.672,0.503,7.28300060189105e-68,"21","Zfand5"
3.06838931678679e-72,1.62453973926658,0.276,0.113,7.71055551415351e-68,"21","Alad"
6.00383198044183e-72,0.653770250849169,0.905,0.812,1.50870293836523e-67,"21","mt-Nd3"
8.91661302844277e-72,1.37011115685478,0.296,0.123,2.24065568791738e-67,"21","Mtss1"
2.23123927698374e-71,0.317483656793151,0.998,0.957,5.60688117913245e-67,"21","Rps19"
4.38568442633165e-71,0.805774402293372,0.766,0.682,1.10207863949288e-66,"21","Srsf5"
5.44962259687505e-71,0.510447654038936,0.963,0.891,1.36943566236873e-66,"21","Hsp90aa1"
1.04023061697724e-70,1.63609348241086,0.256,0.101,2.61399551740212e-66,"21","Cxxc5"
1.79163902497128e-70,0.339624856806153,0.998,0.955,4.50220970585032e-66,"21","Rps21"
1.94685197210931e-70,1.47206739667138,0.259,0.101,4.89224432071348e-66,"21","Myo1e"
2.84183622953417e-70,1.23627812676431,0.53,0.352,7.14125026119641e-66,"21","Zmynd11"
3.7977992841869e-70,1.52352864658191,0.401,0.219,9.54348982123327e-66,"21","Ncoa7"
4.03272392762042e-70,1.81355053354709,0.277,0.119,1.01338319577173e-65,"21","Slc25a12"
7.04940202974186e-70,1.19072070120948,0.485,0.291,1.77144423605383e-65,"21","Nenf"
5.61506103502236e-69,1.72979552788587,0.26,0.105,1.41100868749077e-64,"21","Map2"
4.70903849795715e-68,1.13510930218025,0.555,0.375,1.18333428415165e-63,"21","Rock2"
5.36340872675501e-67,1.2887574233824,0.338,0.157,1.34777097894627e-62,"21","Csk"
1.26224358304041e-66,1.63480029139899,0.392,0.205,3.17189189982224e-62,"21","Sbno2"
3.64110820926783e-66,1.00466020856268,0.297,0.125,9.14974081906914e-62,"21","Gng2"
6.43140404641366e-65,1.74189506982432,0.255,0.107,1.61614752282329e-60,"21","Macrod2"
2.12430596215731e-64,1.10680094232886,0.475,0.281,5.3381684523051e-60,"21","Slc27a2"
4.24462078657828e-64,1.42071600590028,0.274,0.116,1.06663075745925e-59,"21","Man2a1"
1.06585569898672e-63,0.343654013628693,0.294,0.122,2.67838878598373e-59,"21","Pam"
1.08887540575206e-62,0.480702887493452,0.998,0.978,2.73623500711436e-58,"21","mt-Nd1"
2.10921068942554e-62,1.46568472277633,0.302,0.139,5.30023554145744e-58,"21","Tcf7l2"
2.35567741817097e-62,0.384865195094992,0.988,0.943,5.91958178412182e-58,"21","Rpl5"
4.00139341257006e-62,0.266099410779037,1,0.999,1.00551015064473e-57,"21","Tpt1"
1.37175982918882e-61,1.49969759823055,0.333,0.167,3.44709527476859e-57,"21","Chka"
1.90723790077775e-61,0.584950238058367,0.92,0.894,4.7926981208644e-57,"21","Srrm2"
4.1957410318813e-61,0.439998689724447,0.971,0.932,1.05434776390145e-56,"21","Hmgb1"
9.05188760528601e-61,1.08755298598195,0.328,0.148,2.27464883633232e-56,"21","Six3"
3.96808035307837e-60,1.30576776414807,0.317,0.149,9.97138911925062e-56,"21","Svil"
5.00666062253445e-60,1.20856505791901,0.449,0.266,1.25812374783668e-55,"21","Cap1"
8.95731646139917e-60,1.43876424201844,0.351,0.187,2.250884053585e-55,"21","Irak1"
2.83411587473529e-59,1.00919602640995,0.633,0.499,7.12184978162232e-55,"21","Ddx3x"
5.57141203492278e-59,1.19023502009792,0.364,0.192,1.40004013025575e-54,"21","Pim3"
7.0841772738192e-59,0.517019588437241,0.909,0.864,1.78018290713803e-54,"21","Eef2"
8.83610568817017e-59,1.14989737600723,0.475,0.306,2.22042499838028e-54,"21","Enah"
9.04083478544421e-59,0.673758119089776,0.774,0.676,2.27187137323428e-54,"21","Rpl22l1"
4.65669799246364e-58,1.55155951977061,0.284,0.134,1.17018163852619e-53,"21","Suclg2"
8.53996921816514e-58,0.299644630864816,0.994,0.946,2.14600886483272e-53,"21","Rps26"
4.77368089742574e-57,1.04217539870676,0.591,0.453,1.19957827271411e-52,"21","Tra2b"
1.29819970847381e-56,1.40497242836082,0.282,0.131,3.26224604742384e-52,"21","Anxa11"
5.16314977833925e-56,0.919389446861844,0.624,0.498,1.29744790779887e-51,"21","Kmt2e"
