"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpr156",0.620426549124029,0.0177018978053582,0.333,0,1
"Elmo1",0.620469391027023,0.141467261945427,1,1,1
"Rad54b",0.620516277029528,0.00756821431048138,0.778,0.889,1
"Ik",0.620589918192697,0.13303263535207,1,1,1
"Itpkb",0.620657685049763,0.133986720548769,1,1,1
"Pcsk2os1",0.620702780953812,0.0151286749133557,0.333,0.111,1
"Ide",0.62073222165757,-0.0549061050024726,1,1,1
"Ccdc83",0.620776818649105,0.0218063659308521,0.222,0,1
"Gm2694",0.620780054418677,-0.0116959795750446,0.667,0.667,1
"Retreg3",0.620858301398165,0.122280216481588,1,1,1
"Pkp2",0.620915362496671,0.106468517360196,0.889,0.889,1
"4933427D14Rik",0.620958441375923,0.00946591607386527,0.667,0.889,1
"Havcr1",0.620983140609712,0.0783564409073199,0.778,0.667,1
"9430018G01Rik",0.621106049945659,0.0191675042606883,0.444,0.444,1
"Zbtb43",0.621116668706149,0.125746521303219,1,1,1
"Gm14199",0.621229916293346,0.024295359158959,0.333,0,1
"Olfr448",0.621229916293346,0.024295359158959,0.333,0,1
"Gcn1",0.621347229433999,0.0136643352963508,1,1,1
"9830166K06Rik",0.621432368269729,0.0191227822578708,0.333,0,1
"Smdt1",0.621491270391963,0.0123964350041774,1,1,1
"Prps1l3",0.621548636348958,0.0835755540432706,1,1,1
"Arl6",0.621552573054802,0.0966292616757509,1,1,1
"Cct7",0.621595141910141,0.0204250481674665,1,1,1
"Gm10069",0.621608207200786,-0.00519197945404271,0.333,0.333,1
"Lemd2",0.621636038371604,0.112858363291803,1,1,1
"Psmd11",0.621671093410889,0.114443872704981,1,1,1
"Gm47904",0.621677644801615,0.0259164436197468,0.444,0.444,1
"Eppk1",0.621752056859575,0.142261546046225,0.889,0.889,1
"Npas3",0.621759723801034,0.00622125786836403,0.444,0.444,1
"Lsm12",0.621799978920527,0.142876990973565,1,1,1
"Afp",0.621849515614262,0.025720378491485,0.556,0.333,1
"Vsig4",0.62189485215893,0.0440539703058609,0.222,0.222,1
"Klk8",0.621901610276286,-0.00739994294589819,1,1,1
"Lcat",0.622051564187387,0.0403871407113643,0.444,0.444,1
"Cpt1a",0.62214142957803,0.0776205183430765,1,1,1
"Dlx6os1",0.622175206596602,-0.0382027144583637,0.778,0.556,1
"Nsrp1",0.622191326059763,-0.0270725886903242,1,1,1
"Nek1",0.622193006765087,0.073497310690084,1,1,1
"Usp11",0.622246165315048,0.123191910753708,1,1,1
"Ttc12",0.622361804104671,0.00171631762647761,1,1,1
"Kbtbd6",0.622379582064725,0.0178545086557307,0.333,0,1
"Zbtb7a",0.622489058612155,0.0458491566215107,1,1,1
"Osbpl2",0.622500704740894,-0.0203788600135095,1,1,1
"Actrt3",0.622515053605238,0.0357257524571546,0.333,0.222,1
"Ogdhl",0.622781405170159,0.0354578624430384,0.333,0.111,1
"Slc24a5",0.622870260465311,0.0299796423067007,1,1,1
"Taf8",0.622885398055992,0.0754014114622805,1,1,1
"2310022B05Rik",0.622999958155645,0.0301586632698512,1,1,1
"Gm26873",0.623026825285085,0.0276206909737082,0.333,0.222,1
"Ubl7",0.623038335738614,0.016520656382027,1,1,1
"Folr1",0.623179041618374,-0.098091833920356,0.778,0.556,1
"Foxq1",0.623185602585717,0.193499904966831,1,1,1
"Tax1bp1",0.62320436130481,0.144632830918042,1,1,1
"Mob3c",0.623287938453135,0.0444361724320244,1,1,1
"Gm3468",0.623452156211733,0.0205696576262291,0.333,0.111,1
"Gm30262",0.623466840489965,0.00885739499186622,0.222,0.111,1
"Gm33699",0.623590929598242,0.0133167273673784,0.556,0.556,1
"Fosl1",0.623659662564265,0.0332646226914979,0.889,1,1
"1700001L05Rik",0.623701236503568,-0.0124944165782881,0.667,0.778,1
"Acyp1",0.623980545231368,-0.00842668398900193,1,1,1
"Gm9774",0.624009510747326,0.0383485951217453,0.778,0.667,1
"Cep76",0.624489744453176,0.0147305235845203,1,1,1
"Myo1a",0.624546559153616,0.018976209777644,0.222,0.111,1
"Npffr1",0.624559232725109,-0.0208895491042571,0,0.333,1
"Timp4",0.624799523928999,0.0369337958493205,0.333,0.222,1
"Carf",0.624841332129921,0.0101501012372425,1,1,1
"Gm42067",0.625011337823903,0.0426521700158493,0.889,0.667,1
"Zfp157",0.625025272471903,-0.0118513325476606,1,1,1
"4930447M23Rik",0.625079146127141,0.00638581493289481,0.333,0.111,1
"Tff2",0.625116805323187,0.02133329593019,0.333,0.111,1
"Ssrp1",0.625149820986669,0.138124610300909,1,1,1
"Dis3l2",0.625260544016423,0.124200164080567,1,1,1
"Tmc7",0.625330602884126,0.0206104324453196,0.889,0.778,1
"Il17ra",0.625332053773676,0.301953493398051,1,1,1
"Olfr95",0.625337336642199,0.0359708833104957,0.556,0.333,1
"Siva1",0.625354106776753,0.159646878896166,1,1,1
"Agfg2",0.62545612146901,0.115212453447255,1,1,1
"Tnfrsf19",0.625526034829226,-0.0591435234293278,1,1,1
"Gcat",0.625586107295065,0.0739256940836643,1,1,1
"Gm28730",0.625718451457066,0.025427830350945,0.333,0.111,1
"Manbal",0.625784058839437,-0.00398773847957279,1,1,1
"Gm17382",0.62591538226098,0.00848378233829372,0.444,0.222,1
"Map3k3",0.625942363494817,0.16544281250104,1,1,1
"Arid3a",0.626128650969431,0.0661373102591936,1,1,1
"Gm10401",0.626214223740093,0.0156552979075135,0.556,0.333,1
"Ttc39d",0.62630332015494,0.0352009134061286,0.333,0,1
"Itpripl2",0.626325107727891,0.141359032777762,1,1,1
"Gm48671",0.626396704192254,0.0151042129129895,0.556,0.222,1
"Nipal3",0.62643005591034,0.116580074288388,1,1,1
"E430018J23Rik",0.626437099229651,-0.0199546500704733,1,1,1
"Smpd5",0.626571786240957,0.0139525276142085,1,0.889,1
"Magix",0.626728167779803,-0.0936583908941571,1,1,1
"Pdzd2",0.626750131631865,0.0325751238185581,1,1,1
"Gm11542",0.626764173481728,0.0349900148470157,0.333,0,1
"Fanci",0.626850872898319,0.0117648544620037,0.556,0.222,1
"Gm26594",0.626970567062219,-0.00873486147634672,0.111,0.222,1
"A530041M06Rik",0.627020488657252,0.0783143606875991,1,0.778,1
"Olfr764-ps1",0.62722090075541,0.0389445133317228,0.333,0.111,1
"Atp8b1",0.62749509548101,-0.0987301684278048,1,1,1
"Aven",0.627533392300612,0.09127293714093,1,1,1
"Chd4",0.627535897803738,0.0115972645177518,1,1,1
"Ccnb1",0.627554171379766,0.0768332163025023,0.889,0.667,1
"Gm13572",0.627577603516801,-0.0221089401639358,0,0.222,1
"5033430I15Rik",0.627941099421864,0.0280525057665915,1,1,1
"Gm16146",0.62795053502587,-0.0145686162330585,0.222,0.333,1
"Tnfaip3",0.628055716910857,-0.0490511526936392,1,1,1
"Atpaf2",0.62808430824739,0.0168334588272931,1,1,1
"Gm30411",0.628118489724659,0.041828317555697,0.667,0.667,1
"Gm31108",0.628156039372891,0.0143632399479348,0.333,0.111,1
"Dars2",0.628177916292511,0.0484079940081887,1,1,1
"Tst",0.628196806154254,0.192441706112232,1,1,1
"Dffa",0.628237819356877,0.138472820918402,1,1,1
"Il7",0.62833366584063,0.0653323205512657,0.667,0.778,1
"Fdxr",0.628350307380348,0.0753461686499359,1,1,1
"Gm49774",0.628362055764722,0.101087605635926,1,1,1
"Gm30124",0.628405767336304,-0.024277413959243,0.444,0.444,1
"Dtwd2",0.628414858548174,0.00890483789608565,1,1,1
"Gm28707",0.628458398283145,0.0326350116645342,1,1,1
"Zfp646",0.628496076106608,0.0248962161540442,1,1,1
"4930412M03Rik",0.628598829158492,0.0242948879481979,0.111,0.111,1
"Diaph3",0.628670205920111,0.0938719053836565,1,1,1
"Gm43388",0.628680288999357,-0.0194485386115635,0,0.333,1
"Zik1",0.62875937341067,-0.00870684542664035,0.556,0.667,1
"Prrt3",0.628906912686499,0.0256443500179921,0.667,0.333,1
"Gm16897",0.6289486977391,0.0217350291075471,0.111,0,1
"Mdh1b",0.628980721837265,-0.00406136636517607,0.111,0.222,1
"Qpct",0.629056523646525,0.225005510056249,1,1,1
"Ube2ql1",0.629080581039035,0.00691017657378401,0.333,0.333,1
"Gm26747",0.629096826299071,0.0118116163756778,0.222,0.111,1
"Zfp759",0.629141408908381,0.00903935793690902,1,1,1
"Leprotl1",0.629221252381869,0.128982914257053,1,1,1
"Homer2",0.62926268196939,0.186756765574755,1,1,1
"Gm17130",0.629273395018644,0.0174860149095215,0.333,0,1
"D630024D03Rik",0.629273395018644,0.0174860149095215,0.333,0,1
"Sfrp4",0.629273395018644,0.0174860149095215,0.333,0,1
"Gm15567",0.62928993695464,0.0435197072103697,0.333,0,1
"Olfr693",0.62928993695464,0.0435197072103697,0.333,0,1
"Olfr776",0.62928993695464,0.0435197072103697,0.333,0,1
"Olfr741",0.62928993695464,0.0435197072103697,0.333,0,1
"Olfr279",0.62928993695464,0.0435197072103697,0.333,0,1
"Gm16845",0.629291089296172,0.0881376124681101,0.889,1,1
"Pex11g",0.629293589939461,-0.0212764371510947,1,1,1
"Nqo1",0.629343556774364,0.124536740798101,1,1,1
"Knop1",0.62935727254464,0.129912231961099,1,1,1
"Kifc5b",0.62942355901076,0.022878792184061,0.556,0.556,1
"D630008O14Rik",0.629433780600018,0.0382213991427784,0.333,0,1
"Olfr716",0.629433780600018,0.0382213991427784,0.333,0,1
"Med27",0.629461312218881,0.116373240004398,1,1,1
"Gm16701",0.629597495130091,0.0217383719812094,0.333,0.111,1
"Zfp968",0.629608745057156,-0.0168873184913005,0.556,0.667,1
"Hspa9",0.629675974179102,-0.00472354186472917,1,1,1
"Dsg3",0.629690020648557,0.014967506783647,0.333,0.111,1
"Cd160",0.629780075185373,0.0220207090493396,0.222,0.111,1
"Gm26935",0.629823630498133,0.0251557421235682,0.556,0.667,1
"Cldn12",0.629860179795211,-0.0331240233202301,0.889,0.889,1
"F2rl3",0.629958208738431,-7.56287201841843e-05,0.556,0.667,1
"Fam122a",0.629983904565681,0.0726789205229998,1,1,1
"Guca1b",0.630065226190406,0.00911578188098261,0.667,0.556,1
"Tango2",0.630066388439197,0.120391442867372,1,1,1
"Etv4",0.630137413513472,0.0124554533698245,0.444,0.444,1
"Gm47950",0.630162898646676,-0.00294899530619475,0.111,0.333,1
"2610016A17Rik",0.630273955118644,0.0369963693160731,0.556,0.222,1
"Sucla2",0.630480107209281,0.0349097174449298,1,1,1
"Tbx4",0.630554612751044,-0.0158006857534128,0.111,0.111,1
"Olfr788",0.630802922046897,0.0473596477700462,0.222,0.111,1
"4933402J07Rik",0.630870657097008,-0.0196691798992137,0,0.333,1
"Gm42997",0.63096623037263,0.0272361308010907,0.444,0.444,1
"BC107364",0.631032628171274,0.00802044503856303,0.444,0.333,1
"Med9",0.631128064633954,0.0123485455677217,1,1,1
"Olfr446",0.631206967447661,0.0241410287462984,0.333,0,1
"Arid4a",0.631345622002848,0.147688887346098,1,1,1
"Gm10130",0.631386324420108,0.0212143804478178,1,1,1
"Cars2",0.631401729582828,0.0245242784061339,1,1,1
"Cacna1d",0.631737278391452,0.145022742453775,1,1,1
"Sh3rf2",0.631810595097023,-0.0142194931745001,0.889,0.778,1
"Ranbp9",0.631923848482667,0.191716722916287,1,1,1
"Clpx",0.632065848364154,0.00642839674726003,1,1,1
"Xrcc1",0.632071361147142,0.0951214274915917,1,1,1
"Efcab7",0.632166153028728,-0.0324179192411824,0.889,1,1
"Rbm42",0.632203203368637,0.0981981779779987,1,1,1
"Olfr250",0.632231952173187,0.0364973903665393,0.333,0,1
"Git1",0.632297737175057,0.00147304252447755,1,1,1
"Nptx1",0.632323604069108,-0.0253672365167206,0.444,0.778,1
"Foxd2os",0.632371506620357,-0.0202372774474124,1,1,1
"Gm11532",0.632376691316707,0.0139218442876423,0.333,0.111,1
"Gm16133",0.632414571758773,-0.012871801395077,0.333,0.444,1
"Tnks2",0.632415893712371,0.0508516780791119,1,1,1
"Gm15537",0.632424347014792,-0.0196774786344895,0.556,0.778,1
"Arrdc2",0.632616817954649,-0.0156619836161069,1,1,1
"Tbrg1",0.632848016303908,0.11615389678026,1,1,1
"G0s2",0.632922057906563,0.160126190880941,1,1,1
"Smc1b",0.633019474782959,0.0230006878107045,0.333,0.111,1
"Ubqln2",0.633044774875631,0.000777589652608324,1,1,1
"Mrpl52",0.633138688634997,-0.00544869263117898,1,1,1
"Tmem70",0.633212947649535,0.125843900348659,1,1,1
"Dcun1d3",0.633292159059495,0.12344504592069,1,1,1
"Gatad2b",0.633361917704633,0.134122548586038,1,1,1
"Inpp4a",0.633437070010921,0.0890918894234825,1,1,1
"Il1rl2",0.633455938023488,0.13140171912419,1,1,1
"Yif1a",0.633563149933064,0.0813686870064145,1,1,1
"Apon",0.63363276165697,0.0255412940291802,0.333,0.111,1
"Topbp1",0.633651979393726,0.191173744010163,1,1,1
"Brwd1",0.633677490686522,0.0800932599786943,1,1,1
"Chchd10",0.633717508071657,0.241115373445118,1,1,1
"1300002E11Rik",0.633931199588648,-0.0120257189523441,1,1,1
"9330160F10Rik",0.633948632805804,0.0882318518100109,1,1,1
"Adam30",0.63395241024477,0.02927480412052,0.444,0.111,1
"Bad",0.634050489343029,0.029730240570239,1,1,1
"Dipk2a",0.634072780153184,0.0728767735703997,1,1,1
"Grm6",0.634106771958902,0.0192861205151291,0.333,0,1
"Fgf2",0.634110645610561,0.04612311865323,1,1,1
"1110006O24Rik",0.634168415899942,0.0037322581283199,0.889,0.889,1
"Mboat1",0.634176868211877,0.022359606666563,1,0.889,1
"Cks2",0.634219056836011,-0.00178168646426835,1,1,1
"Ino80dos",0.634310735414749,-0.0478435497985843,1,1,1
"1700023H06Rik",0.634325018091098,-0.00762063231812427,0.889,0.889,1
"Cdpf1",0.634366687400279,-0.00927174249987717,1,1,1
"Kcnh1",0.634581877006965,-0.00510653848700482,0.556,0.778,1
"Coro6",0.634607001744331,0.0510190564258508,0.556,0.444,1
"Tmem106c",0.634657472392812,0.00141744351256601,1,1,1
"Ptrhd1",0.634722969680613,0.050295888796138,1,1,1
"Rnf43",0.634759078366325,0.0534796964778201,1,0.778,1
"Laptm4b",0.634785263157857,0.0870750187524565,1,1,1
"Paip2b",0.63482745357646,-0.0214466541531064,1,1,1
"Gm12655",0.634897592537855,-0.00793721697729044,0.889,0.667,1
"Snrpb2",0.635007757071617,0.0592535401417918,1,1,1
"Chpf2",0.635043015640639,-0.0058928605869053,1,1,1
"Gabarap",0.635132337089213,-0.00390994959978741,1,1,1
"Zfp651",0.635155154910255,0.0785057920820851,1,1,1
"Tmem255a",0.635288326247278,-0.00817389110455924,0.889,1,1
"Zscan21",0.635326286521763,0.103086770300272,1,1,1
"Tmem254a",0.635419300772569,-0.00671993735083243,0.667,0.556,1
"Meg3",0.635438554628896,0.565861596184409,1,0.444,1
"Gm9484",0.635530805222044,-0.0125265140989073,1,1,1
"Osbpl7",0.635657266485933,0.0813127235366511,1,1,1
"Lrp3",0.635889662136091,0.0497497250610381,1,1,1
"Scaper",0.635898052996456,0.0916847159722785,1,1,1
"Slc41a1",0.636030592035847,0.189269128988566,1,1,1
"Gm28988",0.636047163301872,0.0312037418987789,0.333,0,1
"Gm46123",0.636133201761901,0.0331087638221801,0.333,0,1
"Olfr750",0.636133201761901,0.0331087638221801,0.333,0,1
"Il1f9",0.636290455871504,0.0247454029690686,0.444,0.111,1
"Rab31",0.636336836139192,0.0585590756721395,1,1,1
"Lsm2",0.636582735788599,0.128387474991724,1,1,1
"Zfp428",0.636675267399411,0.0125829808325912,1,1,1
"Kctd21",0.636698242730091,0.0584084274156544,1,1,1
"Gm43331",0.636703106662928,0.118895472832517,1,1,1
"Pum3",0.63679631897031,0.081388255375035,1,1,1
"Prrx2",0.636806190841854,0.0491936774028723,0.667,0.667,1
"Mei4",0.63690299483052,-0.0178692482163219,0,0.333,1
"St6galnac2.1",0.63690299483052,-0.0178692482163219,0,0.333,1
"Gdf5",0.637002723962665,0.0261217035996704,0.333,0.556,1
"Kcnd1",0.637028529715845,0.0132665205804714,0.778,1,1
"Zfp930",0.637042018246661,0.0912013864959174,1,1,1
"Piwil2",0.637213124911982,-0.0020179739868138,0.556,0.778,1
"Slc39a4",0.637309273809228,0.0040185956842218,0.778,1,1
"Qrich1",0.637317144087733,0.0568147782950428,1,1,1
"Zmat2",0.637356915164827,-0.00469316939383238,1,1,1
"Gm16152",0.637510370446072,0.000191236200858924,0.667,0.778,1
"Cmbl",0.637605834926381,-0.0385127383171877,0.889,1,1
"Plcb3",0.637655239265919,0.0378592657787804,1,1,1
"Cyb5r3",0.637689866936466,-0.00717428011718266,1,1,1
"Ptar1",0.637711260980326,0.121189508818563,1,1,1
"Tbx21",0.637803934685035,0.0387555814475689,0.778,0.444,1
"D6Ertd527e",0.638016417459525,-0.017234681366141,0.222,0.556,1
"Sowahb",0.638017443314434,-0.0495493536598808,0.556,0.667,1
"Mrpl13",0.638080615603114,0.0847876317755635,1,1,1
"Cenpn",0.638165904681228,0.00816416371873041,1,1,1
"2610301B20Rik",0.638180409599218,0.0344504776232655,1,1,1
"Aasdhppt",0.638364902778361,0.00824778635979984,1,1,1
"Tekt5",0.638393838252463,-0.0239499430873535,0,0.333,1
"Pus3",0.638573136143852,0.108017189217488,1,1,1
"Pcdh18",0.638695339053562,0.0339899156771017,0.556,0.444,1
"4930515B02Rik",0.638822371886892,-0.0192914468765575,0,0.222,1
"Gm26676",0.638850513785125,0.00688652538185375,0.333,0.222,1
"Pkd1l2",0.63885641981901,0.0107960578066302,0.556,0.667,1
"Spop",0.638953915153593,0.130650177493145,1,1,1
"Col9a1",0.639023458276081,0.0310213626241547,0.333,0,1
"Abcf3",0.639025780863379,0.0958974318215988,1,1,1
"Rerg",0.639035732271263,-0.0522383831105415,0.778,1,1
"Gm16283",0.639119370086411,-0.0256788058597719,0.778,0.556,1
"Kcnh6",0.639143177360066,-0.0237147992379816,0,0.333,1
"Gm15883",0.63916539286681,0.0292255446884448,1,0.667,1
"Trp63",0.639244885440823,0.024214082078545,0.889,0.778,1
"Sytl3",0.639260223541258,0.0499850672430298,1,0.778,1
"Nt5dc2",0.639312491682024,0.140888171618643,1,1,1
"Fbxo10",0.639330708437537,0.0864633360730287,0.889,1,1
"Il18r1",0.639611438040388,0.0523228209690569,0.778,0.889,1
"Sacs",0.639616838754303,0.0360086346396407,1,1,1
"Syn3",0.63962488147623,0.164864992660348,1,1,1
"Gm43569",0.63971596142861,0.0492302151147603,1,1,1
"Igf1os",0.639754738861265,-0.00369550808009578,0.222,0.333,1
"Pfkfb2",0.639989388046455,-0.0350363283714104,0.889,1,1
"Agbl5",0.640094284973237,0.0909101564562578,1,1,1
"Glt1d1",0.640096332703251,0.0098830388984652,0.556,0.444,1
"Ankrd13c",0.640135281551806,0.040027732572441,1,1,1
"9130604C24Rik",0.640237640121285,-0.0160421058756066,1,1,1
"Mrps17",0.640318149686329,-0.00352647298187492,1,1,1
"Gm38163",0.640437893118436,0.0344726433099352,0.333,0,1
"Ssmem1",0.640446696589034,-0.0170159016263831,0,0.333,1
"Zfp260",0.6404769929365,0.0951881238993146,1,1,1
"Akap12",0.64052496583266,-0.0403484248387871,1,1,1
"Xlr",0.640576109247856,0.0356916369698697,1,1,1
"Thsd7a",0.640690954367785,-0.0504263148240147,1,1,1
"Trmt61a",0.640742436684788,0.0634786269260825,1,1,1
"Smurf2",0.640786199070501,0.158043467473135,1,1,1
"Zfp408",0.640803786026678,0.0078703030592524,1,1,1
"Hydin",0.640889703259931,0.0342616382549119,0.333,0,1
"Olfr1437",0.640889703259931,0.0342616382549119,0.333,0,1
"Cpeb4",0.641027097469041,0.0256610653850109,1,1,1
"Zfp236",0.641085441724349,0.0104279524069502,1,1,1
"Magi3",0.641143231299668,0.104221118444896,1,1,1
"Scaf4",0.641167208426616,0.156425277208929,1,1,1
"Dmtf1",0.641307738158512,0.157482644301064,1,1,1
"Mink1",0.641382843191644,0.0622192064424423,1,1,1
"Scd3",0.641548074130157,0.0161191602841577,0.444,0.111,1
"Ccdc177",0.641681759018478,0.0092202433691444,0.444,0.222,1
"Htatsf1",0.641719240545902,0.127691309234796,1,1,1
"Phax",0.641754543506483,-0.0293584339314411,1,1,1
"Ddx20",0.641765244542595,0.0600488725734469,1,1,1
"Gm43560",0.64179934148178,-0.0334628053693828,0.778,0.889,1
"Gm26692",0.641800152520203,0.0154368046289024,0.333,0,1
"9930004E17Rik",0.641816350432418,0.0133963416736234,0.333,0.333,1
"Gm14322",0.641956826692281,0.0111934089518826,0.444,0.444,1
"Olfr615",0.64206338700743,0.023101036238526,0.444,0.111,1
"Utf1",0.642128127121557,0.043246074220606,0.556,0.667,1
"Slc25a27",0.642163563525622,0.0696944226697882,1,1,1
"Nup210l",0.642172657999722,0.0637071571926002,0.778,0.667,1
"Ptk2",0.64246085817743,-0.0502850609590071,1,1,1
"Gsk3a",0.642465723962606,0.052158214517773,1,1,1
"Gm12305",0.642575157735371,0.0159009054535977,0.333,0.333,1
"9330158H04Rik",0.642610926202802,0.0197632874569402,0.222,0,1
"Tnfsf9",0.642620127181926,-0.0346228683836928,1,1,1
"Rad17",0.642753743735659,-0.0081057687064241,1,1,1
"Prkcb",0.642775108925811,0.084726961762969,1,1,1
"Rab21",0.642897328762694,0.108799032503936,1,1,1
"Edem3",0.642968423786212,0.0498568079837711,1,1,1
"Gm29125",0.642998018445755,0.0168032817153705,0.444,0.111,1
"Gm49761",0.642998018445755,0.0168032817153705,0.444,0.111,1
"Pcsk4",0.643025810857612,0.0470489429269048,0.556,0.556,1
"Greb1l",0.643057495690058,0.0174324378697501,0.778,0.667,1
"Wrnip1",0.643086913397691,-0.0144285609797699,1,1,1
"P2ry1",0.643196108409801,0.0145306666551117,1,1,1
"Setd1a",0.643229482670537,0.121070457517238,1,1,1
"Gm15541",0.643268629772177,-0.0187625220255789,0.333,0.444,1
"Arc",0.643287102580471,-0.00863847915498095,1,1,1
"Gm13807",0.643330862173604,-0.0168108349475711,0,0.333,1
"Cth",0.643352882801122,0.0116914497120679,0.667,0.444,1
"Gm26571",0.643515644853935,-0.017978865911632,0.222,0.444,1
"Gm4316",0.643669474565074,-0.014960756723148,0.556,0.556,1
"Elmsan1",0.643677461168177,0.212741729973274,1,1,1
"Mex3c",0.643748483673038,0.0721807999481998,1,1,1
"Slc25a17",0.643911871176241,0.111799938676655,1,1,1
"9530046B11Rik",0.643938389255167,-0.0146269917522028,0.333,0.333,1
"Rfng",0.644025554651872,0.107382665275193,1,1,1
"Ccl20",0.644056291445874,-0.024643061535131,0.444,0.222,1
"Gm20692",0.644148565086393,0.0178753657507875,0.444,0.111,1
"Rbm15b",0.644225207860124,0.188760970492135,1,1,1
"Rnf24",0.644272157382299,0.038193997257097,1,1,1
"Gm12122",0.644330161871643,0.0221012287413367,0.444,0.222,1
"Gm14418",0.6443383767166,-0.0203048495666387,0.556,0.667,1
"Tbc1d22b",0.644615229564053,0.000589733395175429,1,1,1
"Arsj",0.644636622013537,0.0184820529324417,0.333,0.222,1
"Timm8a2",0.644776226681666,0.0176628767532061,0.444,0.111,1
"Gm10614",0.6448025192914,-0.0228477014485597,0.222,0.444,1
"Gm9796",0.64482956297358,0.00328924559980859,0.778,0.667,1
"Car15",0.644920873266514,0.00201840523847352,0.556,0.556,1
"Cpeb3",0.645012399777156,0.0439885659386783,0.889,1,1
"Gm13620",0.645161080627316,0.042032894242654,0.444,0.667,1
"Slc19a1",0.64531322193071,0.0554316754833803,0.889,1,1
"Lclat1",0.645327564205081,0.132300868176197,1,1,1
"Fgf20",0.645347056621365,0.0193265053044303,0.333,0.111,1
"Tfec",0.645397362493741,0.16908775179718,1,1,1
"Ankrd2",0.645404432356392,-0.00265244841489132,0.222,0.444,1
